id,id,text,product,sentiment,is_google,is_apple,has_sentiment,pos_sentiment
2458,2458.0,Only stood in line for 30 minutes to buy 2 iPads at the Apple pop-up store. apple sxsw ipad austin fuckyeah,iPad,positive,0.0,1.0,1.0,1.0
2459,2459.0,"Sam licked it, so it's his! RT: @mention How I got an iPad 2 during SXSW! {link} cc @mention",iPad,positive,0.0,1.0,1.0,1.0
2463,2463.0,"Just added my SXSW flights to @mention Matching people on planes/airports. Also downloaded the @mention iPhone app, nicely done.",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2464,2464.0,Just found out new mapquest iPhone app has turn-by-turn gps for free... Time to check it out and get reacquainted with mq sxsw,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2465,2465.0,You should probably put that away... RT @mention at the Android party and kinda embarrassed by my iPhone SXSW,iPhone,negative,0.0,1.0,1.0,0.0
2467,2467.0,makes good sense RT @mention Apple set to open popup shop in core of SXSW action {link} via @mention SXSW,Apple,positive,0.0,1.0,1.0,1.0
2469,2469.0,localmind sounds awesome.. location based Q&amp;A could be incredibly useful. {link} iphone sxsw,iPhone,positive,0.0,1.0,1.0,1.0
2471,2471.0,Just heard that Apple is opening a store in downtown Austin tomorrow to sell iPads to SXSW attendees.,Apple,positive,0.0,1.0,1.0,1.0
2478,2478.0,Interested to hear how it's different from Google Buzz. RT @mention Get ready for the word &quot;Circles&quot; to be trending SXSWi SXSW :),Other Google product or service,positive,1.0,0.0,1.0,1.0
2482,2482.0,"So Annoyed with SXSW schedule app that has bad ui for iPad. My fingers ain't THAT fat, y'all.",iPad or iPhone App,negative,0.0,1.0,1.0,0.0
2483,2483.0,{link} Did you hear? AppleÛªs opening a temporary store just for SXSW! (via @mention,Apple,positive,0.0,1.0,1.0,1.0
2488,2488.0,ballroom d: marissagoogle talking about some cool projects (obv). love the Google Art Project. sxsw,Google,positive,1.0,0.0,1.0,1.0
2489,2489.0,All packed! Charging the ipad for a busy day/weekend ahead. Also need to download the SXSW apps for iphone/ipad!,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2490,2490.0,"IPAD FOUND!!! My friend Jeff has it!!!! SXSW thanks to everyone who helped, especially @mention",iPad,positive,0.0,1.0,1.0,1.0
2491,2491.0,All Packed. A few too many Apple devices. Alarm set for 5:15am. See ya'll at SXSW. Psyched to meet (finally) many of you guys!,Apple,positive,0.0,1.0,1.0,1.0
2494,2494.0,want ipad2? Win it here: {link} sxsw,iPad,positive,0.0,1.0,1.0,1.0
2495,2495.0,Download Daily Grape  - a new app from @mention for the iPhone.  You can take him with you to the wine shop. sxsw,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2498,2498.0,Cobra iRadar detection system coming to Android next month {link} Android GPS iPhone SXSW,Android App,positive,1.0,0.0,1.0,1.0
2502,2502.0,"Exciting day at sxsw to day. Now Tim Ferriss, and rumors about launch of Google Circles later...",Other Google product or service,positive,1.0,0.0,1.0,1.0
2503,2503.0,It's pie day at the google booth at sxsw mylunch,Google,positive,1.0,0.0,1.0,1.0
2506,2506.0,The forbidden apple has been spoiled! Long live samsung! They are rocking the sxsw &amp; sxswi's world.,Apple,negative,0.0,1.0,1.0,0.0
2510,2510.0,I just made the decision: Id like to purchase an iPad.  It would be perfect for me at SXSW.,iPad,positive,0.0,1.0,1.0,1.0
2514,2514.0,Have decided I need an ipad. usguys sxsw,iPad,positive,0.0,1.0,1.0,1.0
2517,2517.0,"It's a model for one, not for all. RT @mention sxsw &quot;apple comes up with cool tech no one's ever heard of cuz they don't go to conferences&quot;",Apple,positive,0.0,1.0,1.0,1.0
2518,2518.0,Great UI demo of @mention on @mention {link} xoom sxsw android tech tablet,Android,positive,1.0,0.0,1.0,1.0
2524,2524.0,The iPad design panel in Hilton Salon J is filling up quickly. No surprises there. tapworthy sxsw it's more fun with the iPad2,iPad,positive,0.0,1.0,1.0,1.0
2526,2526.0,android dev meetup was mostly ppl looking for devs. Good skill to learn if you havent already. SXSW mccannsxsw,Android,positive,1.0,0.0,1.0,1.0
2539,2539.0,is a bit disappointed that the two iPad talks had so many overlapping examples sxsw,Apple,negative,0.0,1.0,1.0,0.0
2546,2546.0,hope u didn't jinx it. :) @mention Nice that @mention iPhone app is behaving today. Crashes yesterday were ridiculous. sxsw,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2548,2548.0,Thank goodness they ran out of iPad 2s. Now I don't have to worry about giving in and just buying one at the popup Apple store. SXSW,iPad,positive,0.0,1.0,1.0,1.0
2555,2555.0,"Fest tip-don't be an iPhone douche.Put away your phone and talk to your fellow festgoers in lines, etc.All good people who love film. sxsw",iPhone,negative,0.0,1.0,1.0,0.0
2559,2559.0,Counting down the days to sxsw plus strong Canadian dollar means stock up on Apple gear,Apple,positive,0.0,1.0,1.0,1.0
2562,2562.0,"Having a drink called an Alan Turing and making a Lego robot. Oh, Google :) sxsw  @mention Speakeasy {link}",Google,positive,1.0,0.0,1.0,1.0
2563,2563.0,Apple is driving the &quot;consumerization&quot; of IT.  empowered  SXSW,Apple,positive,0.0,1.0,1.0,1.0
2565,2565.0,at the Android party and kinda embarrassed by my iPhone SXSW,iPhone,negative,0.0,1.0,1.0,0.0
2577,2577.0,This schedule is heavier than my laptop. Where's my ipad already? sxsw,iPad,positive,0.0,1.0,1.0,1.0
2579,2579.0,"Kinda giddy about TheIndustryParty with Google (&amp; more) at GSDM. Finally, the fun comes to us non SWSurrogates. sxsw notpouting",Google,positive,1.0,0.0,1.0,1.0
2580,2580.0,Google body beta uber  SXSW health2dev cool,Other Google product or service,positive,1.0,0.0,1.0,1.0
2582,2582.0,"Can anybody get the SXSW mobile apps to work? I've downloaded Android, iPhone and BlackBerry and they all get stuck downloading on startup.",iPad or iPhone App,negative,0.0,1.0,1.0,0.0
2583,2583.0,i'm already jealous // @mention Apple does a popup store just for sxsw {link} gonnagetanipad2,Apple,positive,0.0,1.0,1.0,1.0
2584,2584.0,Can already tell i should have brought as ass pillow and iPhone backup charger to sxsw numbassonfloor,iPhone,positive,0.0,1.0,1.0,1.0
2589,2589.0,Find where @mention is playing at SXSW on the eventseekr app for Android. We got u! {link},Android App,positive,1.0,0.0,1.0,1.0
2590,2590.0,Off to see @mention in &quot;Left Brain Search = Google. Right Brain Search = X&quot; panel at SXSW BetterSearch,Google,positive,1.0,0.0,1.0,1.0
2591,2591.0,Srsly love @mention @mention promo @mention Srsly hate that it excludes @mention Esp. since my iPad insists I'm at Disney sxsw,iPad,negative,0.0,1.0,1.0,0.0
2592,2592.0,"The Google / ACLU party tonight at sxsw is the best thing ever. (And apparently, the Spazmatics are a franchised band. But they rock.)",Google,positive,1.0,0.0,1.0,1.0
2598,2598.0,"dgtltribe sxsw openbeta6 iPad give-away, fantastic! now how are we going to squeeze that in...",iPad,positive,0.0,1.0,1.0,1.0
2600,2600.0,Loving the 80s music at aclu google party!!! sxsw,Google,positive,1.0,0.0,1.0,1.0
2601,2601.0,sure to be a total scene! RT @mention Just spoke with the Austin Apple store. They are cautiously optimistic. nerd sxsw,Apple,positive,0.0,1.0,1.0,1.0
2604,2604.0,"Add google alerts to your project, and amazing things happen...sxsw",Other Google product or service,positive,1.0,0.0,1.0,1.0
2606,2606.0,Looks like all the apps for SXSW are for the iPhone. What about the blackberry? The blackberry??? {link} (rt @mention,iPhone,positive,0.0,1.0,1.0,1.0
2607,2607.0,Even I use an iPhone now. RT @mention From evidence at SxSW they might as well call this country the United States of Apple. sxswsa,iPhone,positive,0.0,1.0,1.0,1.0
2609,2609.0,"Any Google Analytics and DFP experts at SXSW? Would love some insight on managing DFP campaigns, ad management/measurement. DM me! HISXSW",Google,positive,1.0,0.0,1.0,1.0
2613,2613.0,Liking the Apple pop-up store at Sixth Street and Congress Avenue @mention SXSW,Apple,positive,0.0,1.0,1.0,1.0
2616,2616.0,Fail Whale artist @mention living through the iPad 2 sxsw {link},iPad,positive,0.0,1.0,1.0,1.0
2621,2621.0,"Which line at SXSW will be longer? 3/11 at the temp Apple store for the iPad2? Or 3/14 at the Microsoft booth for IE9? [Yeah, right!] :D",Apple,positive,0.0,1.0,1.0,1.0
2622,2622.0,Short line at the Apple pop up store in Austin. 50-60 people. ipad2  sxsw {link},Apple,positive,0.0,1.0,1.0,1.0
2623,2623.0,Whoa! line at the pop up apple store in downtown austin. iPad midnight madness.  sxsw  {link},iPad,positive,0.0,1.0,1.0,1.0
2625,2625.0,New Iphone autocorrect already tried to change &quot;coworkers&quot; to &quot;visigoths.&quot; Its going to be a long five days of sxsw,iPhone,negative,0.0,1.0,1.0,0.0
2629,2629.0,The iPhone battery was not made for @mention sxsw,iPhone,negative,0.0,1.0,1.0,0.0
2632,2632.0,One of the best photo apps for the iPhone ÛÓ Hipstamatic ÛÓ is getting ...  apps sxsw hipstamatic {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2637,2637.0,Smart move by Apple opening popup store for iPad2 launch in downtown Austin during SXSW. {link},Apple,positive,0.0,1.0,1.0,1.0
2640,2640.0,Sweet! The convore iPhone app is ready for sxsw : {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2641,2641.0,"Guy on the couch playing with his white iPad 2 while MashBash parties around him is making a statement, dammit. sxsw",iPad,positive,0.0,1.0,1.0,1.0
2642,2642.0,Yes! apple design wins again! RT @mention The new iSack is SOO Cool! sxsw  {link},Apple,positive,0.0,1.0,1.0,1.0
2646,2646.0,This Apple Fanboy just bought an iPad 2 - sweeeet! At SXSW special Apple pop-up store,iPad,positive,0.0,1.0,1.0,1.0
2647,2647.0,"Hey, Apple fans! Get a peek at the space that's slated to be a pop-up SXSW Apple Store tomorrow: {link}",Apple,positive,0.0,1.0,1.0,1.0
2648,2648.0,New circle game? RT @mention  @mention Google (tries again) to launch new social network called Circles: {link} sxsw,Other Google product or service,negative,1.0,0.0,1.0,0.0
2653,2653.0,"If you are going to be on foot at SXSW, don't forget to stop by the newest Apple store in Austin: {link}",Apple,positive,0.0,1.0,1.0,1.0
2658,2658.0,I'm at the google party. @mention Rocks! sxsw,Google,positive,1.0,0.0,1.0,1.0
2659,2659.0,Here's the guy who bought the first iPad2 at the SXSW popup store (hope he registers for his Thoora beta!) {link},iPad,positive,0.0,1.0,1.0,1.0
2661,2661.0,"With XWave headsets, we can actually control iPhone apps with our brain!? SxSWNUI gsdm sxsw",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2662,2662.0,"Man, these hipsters are getting crazy at the Google party SXSW  {link}",Google,positive,1.0,0.0,1.0,1.0
2664,2664.0,What Apple hopes you didn't notice about iPad 2 {link} sxsw sxswi technology mobile prodmktg,iPad,negative,0.0,1.0,1.0,0.0
2670,2670.0,I would be interested to hear recomds RT @mention recommends using google voice to separate work from life evolvingworkplace sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
2673,2673.0,Win a free ipad 2 from webdoc.com sxsw RT (awesome tech right here),iPad,positive,0.0,1.0,1.0,1.0
2674,2674.0,"Inside the iPad 2: chip brings 50% browsing boost: RT @mention Best Hungry at sxsw Tip: Mekong River, g... {link}",iPad,positive,0.0,1.0,1.0,1.0
2675,2675.0,OMG...free iPad 2s in Salon H! One am! SXSW!,iPad,positive,0.0,1.0,1.0,1.0
2676,2676.0,"Would love ipad2 and to be at sxsw RT @mention After you get your food, don't forget to snap a photo to win a MacBook air, iPad 2",iPad,positive,0.0,1.0,1.0,1.0
2677,2677.0,"the future is about networks, not just data. that's why google may not win long term SXSW web3 SaatchiNY",Google,negative,1.0,0.0,1.0,0.0
2679,2679.0,"Then there is hope I too may someday keynote SWSX! RT @mention Bored during keynote sxsw, but have an iPad  {link}",iPad,positive,0.0,1.0,1.0,1.0
2680,2680.0,The volume is overwhelming but the market will self-police. That's why users picked Google over Bing.  curatedebate SXSW,Google,positive,1.0,0.0,1.0,1.0
2684,2684.0,Why are we leaning on web conventions like small buttons on the iPad? UXDes sxsw,iPad,negative,0.0,1.0,1.0,0.0
2687,2687.0,The Google map app saves my life on a regular basis RT @mention maps has 150 million users. 40% of users are mobile sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
2689,2689.0,"one of the most in-your-face ex. of stealing the show in yrs RT @mention &quot;At SXSW, Apple schools the mkt experts&quot;  {link}",Apple,positive,0.0,1.0,1.0,1.0
2691,2691.0,loving the new iphone app suggestions coming from @mention SXSW,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2692,2692.0,OMG. Table next to us is passing around the iPad 2. hipstermuch SXSW,iPad,positive,0.0,1.0,1.0,1.0
2697,2697.0,tim get me one!  RT @mention Apple employees just showed up in force to the SXSW PopUp Apple Store. iPad2,iPad,positive,0.0,1.0,1.0,1.0
2701,2701.0,The Google party line starts behind me. Ha! The Germ has put her towel down early... sxsw,Google,positive,1.0,0.0,1.0,1.0
2704,2704.0,WOW! Apple pop up store downtown Austin projecting 1/4 million+ profits this weekend alone! They may stay past this weekend SXSW,Apple,positive,0.0,1.0,1.0,1.0
2705,2705.0,OMG. Apple pop-up retail at sxsw? Please let them have a full palette of iPad2's and a truck parked out back,iPad,positive,0.0,1.0,1.0,1.0
2706,2706.0,Use Google profile or FB as  entry point? FB too personal? Try Digg or Google Reader to draw people in. hireme sxsw,Google,positive,1.0,0.0,1.0,1.0
2707,2707.0,SXSW hire qualified and talented women consciously early on in startups to achieve success - Google did!,Google,positive,1.0,0.0,1.0,1.0
2710,2710.0,"wow, apple really thought about it and SXSW - {link}",Apple,positive,0.0,1.0,1.0,1.0
2711,2711.0,LOL 2 true RT @mention It's official: people using the iPad 2 to take photos just look weird. SXSW,iPad,negative,0.0,1.0,1.0,0.0
2712,2712.0,YES PLEASE RT@mention At SXSW and want to win an iPad? Get on the case with @mention @mention and @mentionR,iPad,positive,0.0,1.0,1.0,1.0
2717,2717.0,"Ah, a nice simple idea. RT @mention Hello, Holler Gram! Get to know @mention new iPad app {link} hollergram sxsw",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2719,2719.0,Trying the Steve Wozniak drink free thanks to Google H4ckers SXSW   @mention Speakeasy {link},Google,positive,1.0,0.0,1.0,1.0
2722,2722.0,Temp Apple store is killing it in Austin. Selling out early EVERY day. sxsw,Apple,positive,0.0,1.0,1.0,1.0
2723,2723.0,The apple store popped up at sxsw with a huge crowd waiting for the geek dreams to come true.  {link},Apple,positive,0.0,1.0,1.0,1.0
2725,2725.0,sxsw live stream not working on iPad fail {link},iPad,negative,0.0,1.0,1.0,0.0
2726,2726.0,SXSW Apple Survival Kit - IÛªm taking more apple stuff with me to sxsw than I am clothes {link},Apple,positive,0.0,1.0,1.0,1.0
2727,2727.0,Hmm... the sxsw.com/interactive/live stream isn't ipad/mobile compatible. Maybe next year. sxsw,iPad,negative,0.0,1.0,1.0,0.0
2730,2730.0,Third time the charm?&gt;&gt;&gt; Google to launch new social network at SXSW? - CNET News {link},Google,positive,1.0,0.0,1.0,1.0
2731,2731.0,Yay!  Love the iPad 2!  Perfectly portable for all of the travel we've been doing!  Thanks sxsw pop-up store!,iPad,positive,0.0,1.0,1.0,1.0
2734,2734.0,Gotta love this SXSW Google Calendar featuring top parties/ show cases to check out.  RT @mention via @mention =&gt;{link},Other Google product or service,positive,1.0,0.0,1.0,1.0
2735,2735.0,Looks like this was a fun session at SXSW: &quot;Mistakes Made Building Nextflix for iPhone&quot;: {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2737,2737.0,"I may have to hide all SXSW tweets. I think the Apple pop-up store was the final straw. Yes, I'm jealous.",Apple,positive,0.0,1.0,1.0,1.0
2738,2738.0,Would like to know which LBS app I downloaded has commandeered my iPhone's geolocation setting &amp; won't relinquish. batterykiller SXSW,iPad or iPhone App,negative,0.0,1.0,1.0,0.0
2743,2743.0,The Google Tv to IPad App: the connected tv experience talk was super rad! sxsw sxsw11,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2745,2745.0,Great! See u there  RT @mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. SXSW,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2746,2746.0,"Foursquare ups the game, just in time for SXSW {link} - Still prefer @mention by far, best looking Android app to date.",Android App,positive,1.0,0.0,1.0,1.0
2747,2747.0,All iphone users kill yo self if u hated on ubertwitter New UberSocial for iPhone now in the App Store includes UberGuide to SXSW,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
2755,2755.0,Just spoke with google about how they are using semantic tech to make searching user reviews better sxsw cmswire web30,Google,positive,1.0,0.0,1.0,1.0
